Waterbody Official Name,Activity Date,Survey Type,Equipment Type,Survey Comments,HUC,TTM Easting,TTM Northing,UTM Easting,UTM Northing,UTM Ref Mer,Latitude,Longitude,ATS QTR,ATS SEC,ATS TWP,ATS RGE,ATS MER,Location Comments,Distance (m),Time (s),Time (h),Angler Count,Pass Number,Captured Count,Total Count of Species by SurveyID,Species Code,Species Common Name,Weight (g),Fork Length (mm),Total Length (mm),Gender,Age,Water Temp (C),Water Conductivity (uS/cm),Dissolved Oxygen (mg/L),Wetted Width (m),Rooted Width (m),Conducted By,Inventory Project ID,Project Location ID,Inventory Survey ID
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,,17010603,463398.679,6046368.662,592634,6049586,-117 (Zone 11),54.585264,-115.56658,NE,34,64,11,5,Fm 17 - downstream of bridge. Unnamed tributary to Freeman River,300,1121,,,,2,9,LKCH,LAKE CHUB,,66,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241716,501715
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,5,LNDC,LONGNOSE DACE,,55,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,5,LNDC,LONGNOSE DACE,,46,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,5,LNDC,LONGNOSE DACE,,45,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,3,LKCH,LAKE CHUB,,98,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,3,LKCH,LAKE CHUB,,97,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,3,LKCH,LAKE CHUB,,88,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,,,RNTR,RAINBOW TROUT,,,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,2,TRPR,TROUT-PERCH,,63,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,3,WHSC,WHITE SUCKER,,81,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,3,WHSC,WHITE SUCKER,,77,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,3,WHSC,WHITE SUCKER,,75,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,5,LNDC,LONGNOSE DACE,,74,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,5,LNDC,LONGNOSE DACE,,64,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,05-Jun-08,Electrofishing,BACKPACK,Observed but did not capture 1 RNTR (approx 80 mm FL),17010603,463408.33,6046179.379,592649,6049397,-117 (Zone 11),54.583563,-115.566407,NE,34,64,11,5,Fm 17 - upstream of bridge. ,300,842,,,,1,2,TRPR,TROUT-PERCH,,67,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241717,501716
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,63,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,53,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,67,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,3,16,LKCH,LAKE CHUB,,84,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,87,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,2,16,LKCH,LAKE CHUB,,89,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,90,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,91,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,3,16,LKCH,LAKE CHUB,,92,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,4,16,LKCH,LAKE CHUB,,93,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,3,16,LKCH,LAKE CHUB,,94,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,2,16,LKCH,LAKE CHUB,,95,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,2,16,LKCH,LAKE CHUB,,97,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,98,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,114,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,PRDC,PEARL DACE,,57,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,PRDC,PEARL DACE,,64,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,PRDC,PEARL DACE,,68,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,PRDC,PEARL DACE,,75,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,PRDC,PEARL DACE,,97,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,LNSC,LONGNOSE SUCKER,,76,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,LNSC,LONGNOSE SUCKER,,88,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,LNSC,LONGNOSE SUCKER,,97,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,LNSC,LONGNOSE SUCKER,,105,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,LNSC,LONGNOSE SUCKER,,114,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,3,WHSC,WHITE SUCKER,,116,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,3,WHSC,WHITE SUCKER,,126,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,3,WHSC,WHITE SUCKER,,128,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,BRST,BROOK STICKLEBACK,,51,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,BRST,BROOK STICKLEBACK,,59,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,BRST,BROOK STICKLEBACK,,61,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,BRST,BROOK STICKLEBACK,,68,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,5,BRST,BROOK STICKLEBACK,,69,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,1,ARGR,ARCTIC GRAYLING,,111,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486541.455,6048284.591,615725,6052161,-117 (Zone 11),54.603636,-115.208428,SW,7,65,8,5,Fm 125 - downstream of culvert. Rainbow Creek,300,1219,,,,1,16,LKCH,LAKE CHUB,,65,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241718,501717
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,2,PRDC,PEARL DACE,,84,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,1,LNSC,LONGNOSE SUCKER,,105,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,2,WHSC,WHITE SUCKER,,126,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,2,WHSC,WHITE SUCKER,,163,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,2,BRST,BROOK STICKLEBACK,,56,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,2,BRST,BROOK STICKLEBACK,,66,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,1,ARGR,ARCTIC GRAYLING,,119,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,60,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,61,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,62,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,64,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,71,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,72,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,73,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,74,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,78,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,82,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,2,22,LKCH,LAKE CHUB,,87,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,89,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,90,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,3,22,LKCH,LAKE CHUB,,92,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,2,22,LKCH,LAKE CHUB,,94,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,4,22,LKCH,LAKE CHUB,,97,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,2,22,LKCH,LAKE CHUB,,101,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,105,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
Freeman HUC8,06-Jun-08,Electrofishing,BACKPACK,,17010603,486524.788,6048543.023,615701,6052419,-117 (Zone 11),54.605959,-115.208698,SW,7,65,8,5,Fm 125 - upstream of culvert - section shortened due to beaverdam. ,142,296,,,,1,22,LKCH,LAKE CHUB,,106,,U,,,,,,,FISHERIES MANAGEMENT,13367,2241719,501718
